tf,date,open,high,low,close,volume
5m,2026-05-14 13:40:00+05:30,240.6,241.95,234.0,234.85,25415
5m,2026-05-14 13:45:00+05:30,234.85,240.5,231.5,240.05,30095
5m,2026-05-14 13:50:00+05:30,240.05,244.1,234.9,235.7,30680
5m,2026-05-14 13:55:00+05:30,235.7,238.8,229.75,232.6,28275
5m,2026-05-14 14:00:00+05:30,232.6,236.75,229.4,229.85,23855
5m,2026-05-14 14:05:00+05:30,229.85,230.95,222.3,226.7,35425
5m,2026-05-14 14:10:00+05:30,226.7,235.8,224.4,234.65,25545
5m,2026-05-14 14:15:00+05:30,234.65,241.95,228.6,241.6,47710
5m,2026-05-14 14:20:00+05:30,241.6,242.0,231.9,234.35,24375
5m,2026-05-14 14:25:00+05:30,234.35,234.35,225.0,227.0,24700
5m,2026-05-14 14:30:00+05:30,227.0,227.9,218.9,226.3,38610
5m,2026-05-14 14:35:00+05:30,226.3,237.05,225.0,235.35,36140
5m,2026-05-14 14:40:00+05:30,235.35,243.2,233.7,241.6,81965
5m,2026-05-14 14:45:00+05:30,241.5,253.0,240.3,249.95,74230
5m,2026-05-14 14:50:00+05:30,249.95,253.95,243.0,251.0,53365
5m,2026-05-14 14:55:00+05:30,251.0,256.0,241.15,247.1,42055
5m,2026-05-14 15:00:00+05:30,247.1,252.2,244.8,247.45,31720
5m,2026-05-14 15:05:00+05:30,247.45,264.8,247.45,260.65,57785
5m,2026-05-14 15:10:00+05:30,260.65,261.3,253.35,256.6,44590
5m,2026-05-14 15:15:00+05:30,258.05,259.55,248.05,254.2,61490
5m,2026-05-14 15:20:00+05:30,254.2,256.6,246.0,247.0,37245
5m,2026-05-14 15:25:00+05:30,247.0,248.9,230.0,238.25,109720
5m,2026-05-15 09:15:00+05:30,220.15,260.3,194.95,237.15,364975
5m,2026-05-15 09:20:00+05:30,236.8,243.75,222.0,223.25,88010
5m,2026-05-15 09:25:00+05:30,223.25,230.1,212.5,217.85,83785
5m,2026-05-15 09:30:00+05:30,217.85,232.0,216.6,229.55,63115
5m,2026-05-15 09:35:00+05:30,229.55,237.45,220.5,221.85,40040
5m,2026-05-15 09:40:00+05:30,221.85,222.4,207.15,207.5,44915
5m,2026-05-15 09:45:00+05:30,207.5,213.0,203.4,211.95,83590
5m,2026-05-15 09:50:00+05:30,211.95,213.1,202.65,202.65,52260
5m,2026-05-15 09:55:00+05:30,202.15,202.4,196.9,201.95,71825
5m,2026-05-15 10:00:00+05:30,201.95,214.3,201.0,203.5,57005
5m,2026-05-15 10:05:00+05:30,203.5,215.1,202.7,213.55,42120
5m,2026-05-15 10:10:00+05:30,213.55,216.6,208.0,208.75,22295
5m,2026-05-15 10:15:00+05:30,208.75,215.5,205.45,212.65,38025
5m,2026-05-15 10:20:00+05:30,212.65,216.25,201.4,201.4,33280
5m,2026-05-15 10:25:00+05:30,201.4,204.0,198.95,199.8,46345
5m,2026-05-15 10:30:00+05:30,199.8,208.15,199.8,202.75,26520
5m,2026-05-15 10:35:00+05:30,202.75,210.4,200.75,208.1,30030
5m,2026-05-15 10:40:00+05:30,208.1,209.75,200.4,203.3,7670
5m,2026-05-15 10:45:00+05:30,203.3,204.2,194.3,197.6,21450
5m,2026-05-15 10:50:00+05:30,197.6,199.4,191.4,194.05,64025
5m,2026-05-15 10:55:00+05:30,194.0,198.9,192.65,193.3,27755
5m,2026-05-15 11:00:00+05:30,193.3,214.4,193.3,213.5,40755
5m,2026-05-15 11:05:00+05:30,213.5,230.95,211.8,230.2,113165
5m,2026-05-15 11:10:00+05:30,230.2,234.95,224.7,230.4,89505
5m,2026-05-15 11:15:00+05:30,230.4,250.0,229.8,235.4,76765
5m,2026-05-15 11:20:00+05:30,235.4,241.9,233.15,240.75,56810
5m,2026-05-15 11:25:00+05:30,240.75,249.5,237.95,249.5,51090
5m,2026-05-15 11:30:00+05:30,251.4,269.0,243.3,244.95,184600
5m,2026-05-15 11:35:00+05:30,244.95,250.35,237.0,238.3,63635
5m,2026-05-15 11:40:00+05:30,238.1,245.7,238.0,238.1,31265
5m,2026-05-15 11:45:00+05:30,239.25,242.5,233.2,238.4,19435
5m,2026-05-15 11:50:00+05:30,238.95,243.85,233.95,242.3,15535
5m,2026-05-15 11:55:00+05:30,242.3,246.65,238.0,238.5,17355
5m,2026-05-15 12:00:00+05:30,238.5,242.75,222.2,223.3,26780
5m,2026-05-15 12:05:00+05:30,223.3,224.8,215.15,223.8,90545
5m,2026-05-15 12:10:00+05:30,223.8,225.35,217.0,224.7,11700
5m,2026-05-15 12:15:00+05:30,223.9,232.5,221.3,227.5,14820
5m,2026-05-15 12:20:00+05:30,227.5,239.7,226.5,237.55,28795
5m,2026-05-15 12:25:00+05:30,238.65,241.05,228.7,240.2,10530
5m,2026-05-15 12:30:00+05:30,240.2,240.65,230.0,230.0,14560
5m,2026-05-15 12:35:00+05:30,230.0,232.05,226.1,229.05,13845
5m,2026-05-15 12:40:00+05:30,229.05,229.05,214.65,214.65,27235
5m,2026-05-15 12:45:00+05:30,214.65,218.05,207.95,210.55,36920
5m,2026-05-15 12:50:00+05:30,210.55,210.6,204.0,208.1,18590
5m,2026-05-15 12:55:00+05:30,208.1,210.6,203.55,203.55,12870
5m,2026-05-15 13:00:00+05:30,203.55,210.65,203.55,209.25,14300
5m,2026-05-15 13:05:00+05:30,209.25,212.7,205.4,207.55,11895
5m,2026-05-15 13:10:00+05:30,207.55,210.0,203.3,204.85,16120
5m,2026-05-15 13:15:00+05:30,204.85,210.35,203.85,203.85,12025
5m,2026-05-15 13:20:00+05:30,201.1,207.25,201.1,203.2,19825
5m,2026-05-15 13:25:00+05:30,203.2,211.1,200.85,204.0,20930
5m,2026-05-15 13:30:00+05:30,204.0,213.75,202.95,212.4,27170
5m,2026-05-15 13:35:00+05:30,212.4,223.05,207.7,219.35,31980
5m,2026-05-15 13:40:00+05:30,220.2,226.0,218.25,221.1,32110
5m,2026-05-15 13:45:00+05:30,221.1,245.0,217.1,240.0,68315
5m,2026-05-15 13:50:00+05:30,240.0,246.3,228.45,232.45,38805
5m,2026-05-15 13:55:00+05:30,232.45,241.85,226.7,239.4,71435
5m,2026-05-15 14:00:00+05:30,239.4,247.6,238.8,247.05,24245
5m,2026-05-15 14:05:00+05:30,247.05,248.1,237.55,238.25,53755
5m,2026-05-15 14:10:00+05:30,238.25,245.15,231.75,232.9,28535
5m,2026-05-15 14:15:00+05:30,233.0,243.0,227.6,236.05,41795
5m,2026-05-15 14:20:00+05:30,236.05,243.0,235.25,239.9,18135
5m,2026-05-15 14:25:00+05:30,239.9,250.95,239.9,243.0,27885
5m,2026-05-15 14:30:00+05:30,243.0,255.4,241.6,246.8,42705
5m,2026-05-15 14:35:00+05:30,246.8,251.8,243.5,248.55,31915
5m,2026-05-15 14:40:00+05:30,248.55,254.0,243.0,253.5,27690
5m,2026-05-15 14:45:00+05:30,253.5,289.15,253.4,289.15,161720
5m,2026-05-15 14:50:00+05:30,289.7,299.9,282.6,289.6,172900
5m,2026-05-15 14:55:00+05:30,289.15,292.2,269.0,272.8,114920
5m,2026-05-15 15:00:00+05:30,274.5,276.6,255.5,255.5,90285
5m,2026-05-15 15:05:00+05:30,255.95,271.9,253.9,269.9,60385
5m,2026-05-15 15:10:00+05:30,269.9,274.45,266.65,269.1,81835
5m,2026-05-15 15:15:00+05:30,269.1,285.15,269.1,273.35,103805
5m,2026-05-15 15:20:00+05:30,274.1,278.1,270.6,274.2,93275
5m,2026-05-15 15:25:00+05:30,275.0,276.0,256.05,257.15,150345
5m,2026-05-18 09:15:00+05:30,328.95,383.55,308.15,373.45,459615
5m,2026-05-18 09:20:00+05:30,373.45,383.0,368.8,374.0,157365
5m,2026-05-18 09:25:00+05:30,374.0,402.0,374.0,394.45,149370
5m,2026-05-18 09:30:00+05:30,394.45,401.0,377.0,382.65,76050
5m,2026-05-18 09:35:00+05:30,382.65,406.0,378.0,398.75,99320
5m,2026-05-18 09:40:00+05:30,398.75,403.8,384.0,392.35,76375
5m,2026-05-18 09:45:00+05:30,392.35,407.75,390.95,407.3,45110
5m,2026-05-18 09:50:00+05:30,407.3,418.4,403.85,416.45,72670
5m,2026-05-18 09:55:00+05:30,416.45,423.0,405.8,405.95,34580
5m,2026-05-18 10:00:00+05:30,405.95,408.8,394.0,397.5,31980
5m,2026-05-18 10:05:00+05:30,397.5,410.8,395.0,403.7,28275
5m,2026-05-18 10:10:00+05:30,403.7,406.1,394.2,397.8,40820
5m,2026-05-18 10:15:00+05:30,398.0,403.8,384.0,386.75,41795
5m,2026-05-18 10:20:00+05:30,386.75,393.35,382.65,389.25,29705
5m,2026-05-18 10:25:00+05:30,388.7,395.0,387.5,390.5,20865
5m,2026-05-18 10:30:00+05:30,390.5,408.9,367.15,368.3,85345
5m,2026-05-18 10:35:00+05:30,368.3,372.15,353.4,362.05,82160
5m,2026-05-18 10:40:00+05:30,362.05,378.1,357.3,366.55,46930
5m,2026-05-18 10:45:00+05:30,366.55,389.85,366.15,376.4,44460
5m,2026-05-18 10:50:00+05:30,376.4,376.95,353.95,354.9,36595
5m,2026-05-18 10:55:00+05:30,354.9,355.35,339.35,340.85,47775
5m,2026-05-18 11:00:00+05:30,340.85,349.3,337.6,348.1,29120
5m,2026-05-18 11:05:00+05:30,348.1,348.7,333.6,336.7,53885
5m,2026-05-18 11:10:00+05:30,336.7,346.55,336.7,340.75,26715
5m,2026-05-18 11:15:00+05:30,340.75,342.0,328.0,328.85,48425
5m,2026-05-18 11:20:00+05:30,328.85,340.0,311.5,315.7,63635
5m,2026-05-18 11:25:00+05:30,315.7,331.95,314.1,329.5,88725
5m,2026-05-18 11:30:00+05:30,329.5,331.65,310.35,313.25,110955
5m,2026-05-18 11:35:00+05:30,313.25,315.0,294.3,298.5,110175
5m,2026-05-18 11:40:00+05:30,298.5,315.9,297.95,310.7,104325
5m,2026-05-18 11:45:00+05:30,309.55,327.9,306.65,319.6,85020
5m,2026-05-18 11:50:00+05:30,319.9,327.75,319.0,326.85,48750
5m,2026-05-18 11:55:00+05:30,326.85,339.85,320.0,339.85,64090
5m,2026-05-18 12:00:00+05:30,339.85,343.1,333.0,338.5,42250
5m,2026-05-18 12:05:00+05:30,338.5,338.7,324.45,331.05,39910
5m,2026-05-18 12:10:00+05:30,331.05,331.5,311.0,311.1,43810
5m,2026-05-18 12:15:00+05:30,311.1,318.0,305.0,314.6,39975
5m,2026-05-18 12:20:00+05:30,314.6,317.8,307.1,307.3,21190
5m,2026-05-18 12:25:00+05:30,307.65,308.05,295.4,297.0,60450
5m,2026-05-18 12:30:00+05:30,297.0,297.0,275.0,279.85,204100
5m,2026-05-18 12:35:00+05:30,279.5,279.6,270.15,275.3,200070
5m,2026-05-18 12:40:00+05:30,275.3,287.0,272.2,283.6,201305
5m,2026-05-18 12:45:00+05:30,283.6,290.6,281.5,288.0,82550
5m,2026-05-18 12:50:00+05:30,288.0,289.1,278.45,279.6,61295
5m,2026-05-18 12:55:00+05:30,280.0,280.0,253.05,253.05,187850
5m,2026-05-18 13:00:00+05:30,253.15,260.1,245.05,254.05,161980
5m,2026-05-18 13:05:00+05:30,254.05,273.85,254.05,272.0,157300
5m,2026-05-18 13:10:00+05:30,271.0,279.65,267.65,267.65,156325
5m,2026-05-18 13:15:00+05:30,267.65,270.4,259.25,266.9,134875
5m,2026-05-18 13:20:00+05:30,266.9,279.8,261.95,262.5,137995
5m,2026-05-18 13:25:00+05:30,262.5,274.6,259.45,267.4,76895
5m,2026-05-18 13:30:00+05:30,267.4,273.0,260.0,265.0,172575
5m,2026-05-18 13:35:00+05:30,265.0,275.75,262.5,275.45,133445
5m,2026-05-18 13:40:00+05:30,276.5,279.2,261.4,267.1,114595
5m,2026-05-18 13:45:00+05:30,267.9,277.3,265.15,265.35,64610
5m,2026-05-18 13:50:00+05:30,265.35,268.35,250.5,254.35,128570
5m,2026-05-18 13:55:00+05:30,254.35,260.8,245.35,257.35,150475
5m,2026-05-18 14:00:00+05:30,255.5,263.65,250.2,256.95,84175
5m,2026-05-18 14:05:00+05:30,256.95,271.65,254.85,270.0,115700
5m,2026-05-18 14:10:00+05:30,269.6,272.95,261.0,266.95,159055
5m,2026-05-18 14:15:00+05:30,269.2,281.0,266.95,273.85,216450
5m,2026-05-18 14:20:00+05:30,273.85,283.4,271.0,283.4,111735
5m,2026-05-18 14:25:00+05:30,283.35,286.3,264.3,272.0,204295
5m,2026-05-18 14:30:00+05:30,272.0,281.8,264.05,279.0,120055
5m,2026-05-18 14:35:00+05:30,279.0,283.9,273.0,283.9,135135
5m,2026-05-18 14:40:00+05:30,283.0,285.0,264.2,272.25,152100
5m,2026-05-18 14:45:00+05:30,272.25,282.0,267.3,282.0,129350
5m,2026-05-18 14:50:00+05:30,282.0,282.0,270.2,272.75,110890
5m,2026-05-18 14:55:00+05:30,273.65,282.65,272.15,277.5,162175
5m,2026-05-18 15:00:00+05:30,279.2,281.0,217.3,237.3,656240
5m,2026-05-18 15:05:00+05:30,238.0,260.0,230.0,252.65,240305
5m,2026-05-18 15:10:00+05:30,253.1,259.0,245.45,255.7,186355
5m,2026-05-18 15:15:00+05:30,255.7,263.4,251.3,256.0,239200
5m,2026-05-18 15:20:00+05:30,257.15,258.8,238.35,242.85,283140
5m,2026-05-18 15:25:00+05:30,242.7,254.25,240.25,241.95,455000
5m,2026-05-19 09:15:00+05:30,232.0,240.3,191.5,195.9,814775
5m,2026-05-19 09:20:00+05:30,196.05,199.3,181.9,184.65,360035
5m,2026-05-19 09:25:00+05:30,185.2,187.25,178.75,179.7,176930
5m,2026-05-19 09:30:00+05:30,179.7,213.1,177.4,213.1,356135
5m,2026-05-19 09:35:00+05:30,213.0,231.55,200.55,200.55,583765
5m,2026-05-19 09:40:00+05:30,200.6,202.0,174.5,180.15,241670
5m,2026-05-19 09:45:00+05:30,179.7,201.15,178.55,195.45,232245
5m,2026-05-19 09:50:00+05:30,194.25,205.8,190.25,199.7,163020
5m,2026-05-19 09:55:00+05:30,200.3,212.3,195.7,212.3,181805
5m,2026-05-19 10:00:00+05:30,212.3,212.3,187.2,197.3,155350
5m,2026-05-19 10:05:00+05:30,196.45,197.15,181.2,185.65,164190
5m,2026-05-19 10:10:00+05:30,185.65,187.55,168.55,175.8,206245
5m,2026-05-19 10:15:00+05:30,175.8,185.35,169.45,185.2,130650
5m,2026-05-19 10:20:00+05:30,184.8,184.8,173.2,176.65,102050
5m,2026-05-19 10:25:00+05:30,176.65,179.0,169.5,171.8,88465
5m,2026-05-19 10:30:00+05:30,171.8,181.0,169.55,178.45,71630
5m,2026-05-19 10:35:00+05:30,178.45,179.9,171.0,171.7,69745
5m,2026-05-19 10:40:00+05:30,171.7,175.15,165.8,168.95,100620
5m,2026-05-19 10:45:00+05:30,168.8,174.3,162.5,170.1,130325
5m,2026-05-19 10:50:00+05:30,170.1,185.35,165.0,177.3,159835
5m,2026-05-19 10:55:00+05:30,177.15,177.15,157.5,163.4,188630
5m,2026-05-19 11:00:00+05:30,163.4,174.4,161.35,170.8,101010
5m,2026-05-19 11:05:00+05:30,170.8,177.4,169.35,175.3,93795
5m,2026-05-19 11:10:00+05:30,174.3,185.95,169.8,185.0,134745
5m,2026-05-19 11:15:00+05:30,185.0,197.7,184.4,188.25,283010
5m,2026-05-19 11:20:00+05:30,188.85,194.65,180.1,187.1,175045
5m,2026-05-19 11:25:00+05:30,185.65,189.6,178.45,178.5,82810
5m,2026-05-19 11:30:00+05:30,178.5,189.6,178.45,182.95,104650
5m,2026-05-19 11:35:00+05:30,182.95,188.85,178.75,180.0,140985
5m,2026-05-19 11:40:00+05:30,180.0,181.75,165.4,167.0,174590
5m,2026-05-19 11:45:00+05:30,167.0,170.75,162.5,164.75,191035
5m,2026-05-19 11:50:00+05:30,164.25,166.05,161.95,164.55,127725
5m,2026-05-19 11:55:00+05:30,164.55,165.65,156.15,165.05,170430
5m,2026-05-19 12:00:00+05:30,165.05,170.65,163.0,168.5,202345
5m,2026-05-19 12:05:00+05:30,168.5,170.4,165.2,166.55,64480
5m,2026-05-19 12:10:00+05:30,166.55,167.2,163.45,164.75,71890
5m,2026-05-19 12:15:00+05:30,165.4,172.0,163.15,165.65,83590
5m,2026-05-19 12:20:00+05:30,165.65,171.45,160.3,171.0,95225
5m,2026-05-19 12:25:00+05:30,171.0,174.0,162.1,164.35,122135
5m,2026-05-19 12:30:00+05:30,164.35,171.8,164.1,168.25,52325
5m,2026-05-19 12:35:00+05:30,168.2,174.0,164.35,166.55,106925
5m,2026-05-19 12:40:00+05:30,166.55,171.0,165.35,168.2,43550
5m,2026-05-19 12:45:00+05:30,168.2,174.95,166.75,169.95,58370
5m,2026-05-19 12:50:00+05:30,169.95,175.7,169.95,171.65,93275
5m,2026-05-19 12:55:00+05:30,172.2,174.2,170.0,172.45,48620
5m,2026-05-19 13:00:00+05:30,172.45,176.85,167.2,175.45,93340
5m,2026-05-19 13:05:00+05:30,176.2,177.9,166.4,168.1,89700
5m,2026-05-19 13:10:00+05:30,168.0,176.15,167.95,174.2,73645
5m,2026-05-19 13:15:00+05:30,175.4,176.8,158.0,164.8,155025
5m,2026-05-19 13:20:00+05:30,164.4,168.2,161.95,164.0,148655
5m,2026-05-19 13:25:00+05:30,164.0,167.5,162.55,165.45,59085
5m,2026-05-19 13:30:00+05:30,165.45,165.9,160.9,163.5,57135
5m,2026-05-19 13:35:00+05:30,163.5,184.8,163.5,174.9,237185
5m,2026-05-19 13:40:00+05:30,174.9,181.3,174.35,180.3,92625
5m,2026-05-19 13:45:00+05:30,180.15,181.2,167.45,172.9,132470
5m,2026-05-19 13:50:00+05:30,174.1,180.0,170.45,179.55,116870
5m,2026-05-19 13:55:00+05:30,180.45,190.55,179.3,184.6,316810
5m,2026-05-19 14:00:00+05:30,184.9,186.15,164.9,168.5,201370
5m,2026-05-19 14:05:00+05:30,168.5,169.95,163.8,169.6,138255
5m,2026-05-19 14:10:00+05:30,169.6,172.75,162.8,166.0,98215
5m,2026-05-19 14:15:00+05:30,166.0,166.4,156.45,163.6,161460
5m,2026-05-19 14:20:00+05:30,163.7,169.85,162.5,168.05,144300
5m,2026-05-19 14:25:00+05:30,167.95,171.4,164.8,170.0,123305
5m,2026-05-19 14:30:00+05:30,170.45,174.9,167.7,172.0,164645
5m,2026-05-19 14:35:00+05:30,172.3,183.55,171.7,179.3,237445
5m,2026-05-19 14:40:00+05:30,179.25,198.7,177.25,195.95,347555
5m,2026-05-19 14:45:00+05:30,196.2,211.8,196.2,202.8,577200
5m,2026-05-19 14:50:00+05:30,202.1,202.8,192.25,195.05,294060
5m,2026-05-19 14:55:00+05:30,195.05,198.95,190.05,194.65,183235
5m,2026-05-19 15:00:00+05:30,194.65,209.5,192.25,205.8,625885
5m,2026-05-19 15:05:00+05:30,205.8,209.65,197.75,209.55,388245
5m,2026-05-19 15:10:00+05:30,209.05,220.15,209.05,213.6,700700
5m,2026-05-19 15:15:00+05:30,213.95,228.7,213.9,222.25,844480
5m,2026-05-19 15:20:00+05:30,222.25,226.15,215.0,221.6,702520
5m,2026-05-19 15:25:00+05:30,222.2,222.2,212.35,217.35,890110
5m,2026-05-20 09:15:00+05:30,299.0,343.65,290.0,308.2,1760265
5m,2026-05-20 09:20:00+05:30,305.5,318.35,303.3,309.75,756535
5m,2026-05-20 09:25:00+05:30,310.6,313.45,298.4,303.8,740285
5m,2026-05-20 09:30:00+05:30,303.8,303.95,276.0,281.0,830180
5m,2026-05-20 09:35:00+05:30,281.0,286.15,265.0,267.5,791440
5m,2026-05-20 09:40:00+05:30,267.5,286.95,267.3,273.05,1052740
5m,2026-05-20 09:45:00+05:30,274.0,283.7,264.45,276.1,771810
5m,2026-05-20 09:50:00+05:30,275.65,278.8,265.45,272.3,572520
5m,2026-05-20 09:55:00+05:30,272.3,280.4,260.0,265.3,738660
5m,2026-05-20 10:00:00+05:30,265.3,286.8,263.1,283.5,1102270
5m,2026-05-20 10:05:00+05:30,283.5,293.6,280.1,284.4,1031875
5m,2026-05-20 10:10:00+05:30,285.0,289.2,273.5,284.45,477880
5m,2026-05-20 10:15:00+05:30,284.25,285.85,271.9,281.0,385190
5m,2026-05-20 10:20:00+05:30,281.75,298.15,276.95,297.15,762125
5m,2026-05-20 10:25:00+05:30,297.15,297.7,264.4,264.45,812500
5m,2026-05-20 10:30:00+05:30,264.45,264.6,238.35,241.75,1650415
5m,2026-05-20 10:35:00+05:30,241.75,243.6,234.3,243.6,1232205
5m,2026-05-20 10:40:00+05:30,243.75,257.55,242.35,255.0,1795820
5m,2026-05-20 10:45:00+05:30,255.75,275.0,255.0,270.75,1324180
5m,2026-05-20 10:50:00+05:30,270.55,271.6,249.3,250.0,968890
5m,2026-05-20 10:55:00+05:30,250.0,256.2,246.5,246.5,579800
5m,2026-05-20 11:00:00+05:30,246.5,246.7,231.0,237.95,1054235
5m,2026-05-20 11:05:00+05:30,237.95,239.9,231.95,232.95,675480
5m,2026-05-20 11:10:00+05:30,233.0,242.5,230.3,241.65,1221090
5m,2026-05-20 11:15:00+05:30,241.55,246.75,237.35,243.6,1165645
5m,2026-05-20 11:20:00+05:30,243.55,244.5,222.9,235.3,1599130
5m,2026-05-20 11:25:00+05:30,235.3,235.3,222.85,224.4,1338220
5m,2026-05-20 11:30:00+05:30,224.4,231.5,218.0,227.15,1824225
5m,2026-05-20 11:35:00+05:30,227.15,230.45,215.6,221.8,1758770
5m,2026-05-20 11:40:00+05:30,221.6,228.75,218.25,221.75,1362010
5m,2026-05-20 11:45:00+05:30,222.1,222.1,204.1,207.7,1937455
5m,2026-05-20 11:50:00+05:30,207.7,218.0,203.85,214.1,1958125
5m,2026-05-20 11:55:00+05:30,214.1,220.7,211.5,218.4,1352910
5m,2026-05-20 12:00:00+05:30,218.2,227.95,216.2,227.95,2320370
5m,2026-05-20 12:05:00+05:30,227.95,234.65,226.0,233.55,2208830
5m,2026-05-20 12:10:00+05:30,233.6,236.9,229.65,232.35,1206855
5m,2026-05-20 12:15:00+05:30,232.85,233.7,221.0,228.6,1536665
5m,2026-05-20 12:20:00+05:30,228.35,229.25,213.8,218.4,1286155
5m,2026-05-20 12:25:00+05:30,218.4,230.05,217.75,223.3,1350180
5m,2026-05-20 12:30:00+05:30,223.3,227.8,219.7,225.85,839475
5m,2026-05-20 12:35:00+05:30,225.85,228.45,217.05,217.9,831090
5m,2026-05-20 12:40:00+05:30,217.7,225.35,215.0,216.4,884780
5m,2026-05-20 12:45:00+05:30,216.0,220.45,210.45,216.75,1186640
5m,2026-05-20 12:50:00+05:30,216.75,218.8,211.15,214.25,831545
5m,2026-05-20 12:55:00+05:30,214.25,218.0,210.0,212.65,912470
5m,2026-05-20 13:00:00+05:30,212.65,221.75,208.6,218.8,1396460
5m,2026-05-20 13:05:00+05:30,218.8,229.0,216.65,218.35,2026180
5m,2026-05-20 13:10:00+05:30,218.1,223.2,212.25,219.4,1215110
5m,2026-05-20 13:15:00+05:30,219.55,233.0,216.35,230.0,2229045
5m,2026-05-20 13:20:00+05:30,230.0,235.9,222.75,228.85,2031445
5m,2026-05-20 13:25:00+05:30,228.85,244.8,220.7,241.6,2712060
5m,2026-05-20 13:30:00+05:30,241.6,242.9,221.2,223.0,1873235
5m,2026-05-20 13:35:00+05:30,222.35,226.6,205.0,216.0,2985645
5m,2026-05-20 13:40:00+05:30,215.85,224.0,215.0,219.1,1773395
5m,2026-05-20 13:45:00+05:30,219.15,225.7,216.25,217.4,1231815
5m,2026-05-20 13:50:00+05:30,217.4,225.35,213.45,214.45,1442155
5m,2026-05-20 13:55:00+05:30,213.25,216.95,201.05,201.05,1599455
