tf,date,open,high,low,close,volume,vwap
5m,2026-06-05 09:30:00+05:30,380.0,395.25,377.9,381.7,21190,379.7335358991672
5m,2026-06-05 09:35:00+05:30,381.7,397.85,377.8,383.5,14300,380.59359200470305
5m,2026-06-05 09:40:00+05:30,383.5,396.0,376.05,392.8,10595,381.2660318311873
5m,2026-06-05 09:45:00+05:30,392.8,393.85,374.05,378.85,7800,381.32554603494617
5m,2026-06-05 09:50:00+05:30,378.85,383.55,370.35,378.8,10465,381.04341103341096
5m,2026-06-05 09:55:00+05:30,378.8,382.05,369.2,372.0,7280,380.71456948752024
5m,2026-06-05 10:00:00+05:30,372.0,396.95,358.45,384.75,32045,380.59543030303024
5m,2026-06-05 10:05:00+05:30,384.75,397.0,362.7,394.75,21515,381.048928919182
5m,2026-06-05 10:10:00+05:30,394.75,414.85,382.15,384.7,22555,382.34978121353555
5m,2026-06-05 10:15:00+05:30,384.7,396.95,375.35,390.6,11635,382.6119813325939
5m,2026-06-05 10:20:00+05:30,390.6,399.25,379.0,396.5,14300,383.12771100078385
5m,2026-06-05 10:25:00+05:30,396.5,400.0,375.0,384.15,13780,383.2985928860278
5m,2026-06-05 10:30:00+05:30,384.15,385.75,358.95,358.95,20800,382.1669381356579
5m,2026-06-05 10:35:00+05:30,358.95,362.4,324.2,324.2,72605,372.9401418310201
5m,2026-06-05 10:40:00+05:30,324.2,327.5,310.8,321.6,62920,364.9826117318435
5m,2026-06-05 10:45:00+05:30,321.6,327.95,305.0,324.95,58630,359.3733392322352
5m,2026-06-05 10:50:00+05:30,324.95,335.9,324.4,331.65,43225,356.9889901385594
5m,2026-06-05 10:55:00+05:30,331.65,342.0,329.75,342.0,22750,356.19060319738463
5m,2026-06-05 11:00:00+05:30,342.0,374.5,341.3,371.95,54860,356.7767481441245
5m,2026-06-05 11:05:00+05:30,371.95,402.85,370.0,388.55,64090,359.71380957053606
5m,2026-06-05 11:10:00+05:30,388.55,396.0,370.65,375.0,31720,360.66596435371594
5m,2026-06-05 11:15:00+05:30,375.0,378.15,353.6,358.55,25610,360.7644330052078
5m,2026-06-05 11:20:00+05:30,358.55,358.55,335.2,347.6,20085,360.3939216892168
5m,2026-06-05 11:25:00+05:30,347.6,355.3,341.4,354.1,14690,360.1967508040431
5m,2026-06-05 11:30:00+05:30,354.1,367.45,352.2,355.75,18460,360.1554336248458
5m,2026-06-05 11:35:00+05:30,355.75,357.25,340.05,353.55,13780,359.982525060586
5m,2026-06-05 11:40:00+05:30,353.55,366.8,347.1,352.6,13000,359.90966216948414
5m,2026-06-05 11:45:00+05:30,352.6,363.4,349.45,356.5,7345,359.87817776703974
5m,2026-06-05 11:50:00+05:30,356.5,357.65,344.35,346.7,10205,359.74942738985203
5m,2026-06-05 11:55:00+05:30,346.7,347.3,335.25,338.5,14885,359.4024408341794
5m,2026-06-05 12:00:00+05:30,338.5,357.45,338.5,356.7,15080,359.2508157524613
5m,2026-06-05 12:05:00+05:30,356.7,362.25,353.35,353.35,8840,359.22051856351067
5m,2026-06-05 12:10:00+05:30,353.35,366.0,345.05,366.0,7670,359.21870845561483
5m,2026-06-05 12:15:00+05:30,366.0,369.9,357.0,359.65,7410,359.24392424581555
5m,2026-06-05 12:20:00+05:30,359.65,366.45,358.0,366.0,4290,359.2646979483752
5m,2026-06-05 12:25:00+05:30,366.0,373.55,357.65,360.6,11895,359.32727927531977
5m,2026-06-05 12:30:00+05:30,360.6,361.45,340.0,343.4,10660,359.1961843756031
5m,2026-06-05 12:35:00+05:30,343.4,348.25,325.05,338.0,26585,358.5608705330989
5m,2026-06-05 12:40:00+05:30,338.0,340.0,319.5,326.05,18395,357.9748138957815
5m,2026-06-05 12:45:00+05:30,326.05,333.55,322.0,324.9,35230,356.8527065337762
5m,2026-06-05 12:50:00+05:30,324.9,329.5,312.75,323.9,34580,355.6644739656868
5m,2026-06-05 12:55:00+05:30,323.9,328.0,320.15,325.0,14365,355.2270170220843
5m,2026-06-05 13:00:00+05:30,325.0,330.1,319.0,329.1,23660,354.57047174285054
5m,2026-06-05 13:05:00+05:30,329.1,330.1,312.75,316.15,24570,353.7730321345823
5m,2026-06-05 13:10:00+05:30,316.15,321.0,309.5,310.15,30485,352.6642627639981
5m,2026-06-05 13:15:00+05:30,310.15,322.0,306.0,318.95,28145,351.74564203970107
5m,2026-06-05 13:20:00+05:30,318.95,320.3,298.15,303.7,45435,350.0367665968624
5m,2026-06-05 13:25:00+05:30,303.7,313.8,295.5,296.0,58760,347.7461539807523
5m,2026-06-05 13:30:00+05:30,292.7,305.0,283.5,295.1,79235,344.5458762971367
5m,2026-06-05 13:35:00+05:30,295.1,302.3,293.5,301.6,42640,343.1221903624053
5m,2026-06-05 13:40:00+05:30,301.6,302.75,280.2,290.35,70460,340.5599633483271
5m,2026-06-05 13:45:00+05:30,291.15,300.0,288.3,299.5,52585,338.9777500219124
5m,2026-06-05 13:50:00+05:30,299.5,301.4,293.3,294.9,27430,338.20702954675835
5m,2026-06-05 13:55:00+05:30,294.9,306.0,293.45,306.0,40430,337.2584583577793
5m,2026-06-05 14:00:00+05:30,306.0,310.65,299.7,305.7,39845,336.4592802179093
5m,2026-06-05 14:05:00+05:30,305.7,312.0,303.25,305.35,48685,335.58055885928735
5m,2026-06-05 14:10:00+05:30,305.35,308.0,294.05,299.65,52715,334.4898630049292
5m,2026-06-05 14:15:00+05:30,299.65,300.9,290.0,297.75,33670,333.74322361566163
5m,2026-06-05 14:20:00+05:30,297.75,305.0,290.0,302.3,45435,332.8546424727236
5m,2026-06-05 14:25:00+05:30,302.3,316.0,302.3,312.25,68055,332.0158545060484
5m,2026-06-05 14:30:00+05:30,312.25,324.0,307.0,309.15,69225,331.3400734459428
5m,2026-06-05 14:35:00+05:30,309.15,314.55,293.0,302.8,40300,330.7633710200995
5m,2026-06-05 14:40:00+05:30,302.8,352.9,302.8,350.1,167440,331.1196514127763
5m,2026-06-05 14:45:00+05:30,350.1,365.5,324.0,330.35,103675,331.5320187381056
5m,2026-06-05 14:50:00+05:30,330.35,342.0,330.35,339.0,18850,331.5790371123045
5m,2026-06-05 14:55:00+05:30,339.0,341.0,315.0,325.95,43810,331.4972341657411
5m,2026-06-05 15:00:00+05:30,325.95,331.35,303.45,326.5,47645,331.2710309048308
5m,2026-06-05 15:05:00+05:30,326.5,328.0,321.2,325.3,17875,331.2220269235381
5m,2026-06-05 15:10:00+05:30,323.95,326.4,315.0,323.0,25090,331.11889737901555
5m,2026-06-05 15:15:00+05:30,324.05,337.7,324.05,331.6,59670,331.1188426705136
5m,2026-06-05 15:20:00+05:30,331.6,333.0,318.6,323.1,34905,331.0308865360302
5m,2026-06-05 15:25:00+05:30,323.1,326.35,311.15,318.35,51155,330.7787902636218
5m,2026-06-08 09:15:00+05:30,200.0,201.3,163.75,197.3,339430,187.45000000000002
5m,2026-06-08 09:20:00+05:30,196.1,201.1,187.8,196.55,151905,189.83059267098824
5m,2026-06-08 09:25:00+05:30,196.55,203.8,193.8,202.7,88530,191.39845869297164
5m,2026-06-08 09:30:00+05:30,202.7,214.7,200.85,213.45,143000,195.01234751071547
5m,2026-06-08 09:35:00+05:30,213.45,213.45,196.05,207.4,143780,196.77441311032777
5m,2026-06-08 09:40:00+05:30,207.4,212.0,201.5,208.5,63115,197.49118544929158
5m,2026-06-08 09:45:00+05:30,208.5,215.5,194.3,194.9,99125,197.8838260997747
5m,2026-06-08 09:50:00+05:30,194.9,210.5,192.5,210.5,78065,198.35041593266786
5m,2026-06-08 09:55:00+05:30,210.5,226.0,208.6,223.2,139750,200.69504257907542
5m,2026-06-08 10:00:00+05:30,223.2,223.7,207.55,207.6,87945,201.50256984691313
5m,2026-06-08 10:05:00+05:30,207.6,217.65,202.75,214.7,82745,202.09787978843747
5m,2026-06-08 10:10:00+05:30,214.7,217.7,207.45,207.45,48360,202.38719142645974
5m,2026-06-08 10:15:00+05:30,207.45,213.8,205.5,213.8,61425,202.73495069873024
5m,2026-06-08 10:20:00+05:30,213.8,215.0,208.5,210.75,37635,202.94375328847167
5m,2026-06-08 10:25:00+05:30,210.75,211.2,203.65,209.2,56680,203.1210795317887
5m,2026-06-08 10:30:00+05:30,209.2,226.55,208.65,226.55,92820,204.06655986956855
5m,2026-06-08 10:35:00+05:30,225.1,226.4,218.2,221.95,50115,204.58113096334503
5m,2026-06-08 10:40:00+05:30,221.95,229.3,211.0,211.0,71175,205.06654745042496
5m,2026-06-08 10:45:00+05:30,210.0,220.35,206.0,217.9,84370,205.49207123027966
5m,2026-06-08 10:50:00+05:30,217.9,221.4,212.9,215.45,67925,205.8710520005668
5m,2026-06-08 10:55:00+05:30,215.45,224.05,210.2,222.35,50635,206.19384977573714
5m,2026-06-08 11:00:00+05:30,222.35,222.95,215.5,216.15,52195,206.4935836053682
5m,2026-06-08 11:05:00+05:30,216.15,218.3,208.55,214.8,43680,206.64481276202662
5m,2026-06-08 11:10:00+05:30,214.8,216.5,209.8,212.5,29835,206.73150278311715
5m,2026-06-08 11:15:00+05:30,212.5,214.6,205.05,207.6,56420,206.79125541505684
5m,2026-06-08 11:20:00+05:30,207.6,211.75,204.05,207.65,39780,206.80930095468145
5m,2026-06-08 11:25:00+05:30,207.75,210.3,204.4,207.9,35490,206.82049289394718
5m,2026-06-08 11:30:00+05:30,207.9,213.9,206.8,211.55,36725,206.88235851422525
5m,2026-06-08 11:35:00+05:30,211.55,219.2,209.8,217.0,49270,207.05716650748172
5m,2026-06-08 11:40:00+05:30,217.0,219.4,214.0,216.4,30095,207.1762333369265
5m,2026-06-08 11:45:00+05:30,216.6,221.0,213.0,219.5,44720,207.37022436236643
5m,2026-06-08 11:50:00+05:30,219.5,220.0,212.6,215.9,25480,207.46051988408232
5m,2026-06-08 11:55:00+05:30,215.9,220.7,214.5,216.45,28145,207.56990109008058
5m,2026-06-08 12:00:00+05:30,216.45,218.9,210.0,216.35,25220,207.64463286250188
5m,2026-06-08 12:05:00+05:30,216.35,218.8,209.35,216.7,59280,207.81152484490204
5m,2026-06-08 12:10:00+05:30,216.7,226.3,216.05,222.4,75400,208.2003979942066
5m,2026-06-08 12:15:00+05:30,222.4,224.1,217.3,219.8,39910,208.38004916656678
5m,2026-06-08 12:20:00+05:30,219.8,227.95,219.4,225.9,68510,208.77544075105075
5m,2026-06-08 12:25:00+05:30,225.9,226.8,221.0,222.95,39650,208.98376692266893
5m,2026-06-08 12:30:00+05:30,222.95,228.15,220.0,224.55,63440,209.31947407992183
5m,2026-06-08 12:35:00+05:30,224.55,226.4,222.0,225.05,44005,209.54754509908474
5m,2026-06-08 12:40:00+05:30,225.05,239.75,223.0,234.55,77675,210.13941466300201
5m,2026-06-08 12:45:00+05:30,234.55,240.35,229.9,237.2,88790,210.876705274
5m,2026-06-08 12:50:00+05:30,237.2,255.75,236.9,243.5,179790,212.77275670950957
5m,2026-06-08 12:55:00+05:30,243.5,248.5,240.3,240.9,86450,213.55683549775173
5m,2026-06-08 13:00:00+05:30,240.9,244.95,230.6,231.7,67405,213.99348998848964
5m,2026-06-08 13:05:00+05:30,231.7,235.0,224.25,229.2,83135,214.36047173597606
5m,2026-06-08 13:10:00+05:30,229.2,229.5,223.65,224.9,60905,214.55933293276527
5m,2026-06-08 13:15:00+05:30,224.9,231.9,223.65,226.25,60905,214.77249055657998
5m,2026-06-08 13:20:00+05:30,226.25,229.05,220.35,223.9,49335,214.90200024727122
5m,2026-06-08 13:25:00+05:30,224.0,224.65,214.3,220.0,56680,214.97401722038617
5m,2026-06-08 13:30:00+05:30,220.0,223.0,212.0,216.05,72995,215.01315350974474
5m,2026-06-08 13:35:00+05:30,216.05,218.95,206.4,215.7,96915,214.9801646590355
5m,2026-06-08 13:40:00+05:30,215.7,216.0,198.45,198.8,155805,214.57503986602885
5m,2026-06-08 13:45:00+05:30,198.4,202.2,188.15,200.8,226720,213.64871367450135
5m,2026-06-08 13:50:00+05:30,200.8,203.0,195.7,198.55,44720,213.49842224455213
5m,2026-06-08 13:55:00+05:30,198.55,200.0,191.2,200.0,90610,213.16192260042212
5m,2026-06-08 14:00:00+05:30,200.0,202.9,197.4,200.6,68315,212.96635706914347
5m,2026-06-08 14:05:00+05:30,200.6,200.6,190.9,192.45,100815,212.56438361656268
5m,2026-06-08 14:10:00+05:30,192.8,194.7,187.2,188.2,190255,211.6683457880435
5m,2026-06-08 14:15:00+05:30,188.2,194.85,182.2,191.5,102310,211.20453193036602
5m,2026-06-08 14:20:00+05:30,191.5,191.95,185.05,186.6,53690,210.95088618421056
5m,2026-06-08 14:25:00+05:30,186.6,188.95,183.45,185.05,58500,210.6567275682705
5m,2026-06-08 14:30:00+05:30,185.05,193.15,185.05,188.45,45045,210.46226463727402
5m,2026-06-08 14:35:00+05:30,188.45,191.0,185.4,187.45,35620,210.30438694155438
5m,2026-06-08 14:40:00+05:30,187.45,197.8,184.8,196.9,68445,210.07651589766903
5m,2026-06-08 14:45:00+05:30,196.1,201.2,191.35,192.55,103155,209.78098191406394
5m,2026-06-08 14:50:00+05:30,192.95,196.2,187.6,191.65,78845,209.51522204876778
5m,2026-06-08 14:55:00+05:30,191.65,202.15,186.35,194.1,57655,209.35131714948741
5m,2026-06-08 15:00:00+05:30,195.35,195.35,162.6,167.4,184860,208.21555341693397
5m,2026-06-08 15:05:00+05:30,167.55,175.3,163.4,173.1,202345,206.89745510554792
5m,2026-06-08 15:10:00+05:30,173.05,174.75,168.0,173.0,127855,206.1397081658499
5m,2026-06-08 15:15:00+05:30,173.0,174.0,169.75,171.5,109330,205.51428525090012
5m,2026-06-08 15:20:00+05:30,171.5,172.8,158.5,162.2,154245,204.48827956989248
5m,2026-06-08 15:25:00+05:30,162.2,163.9,157.3,159.3,232895,202.87511927375908
5m,2026-06-09 09:15:00+05:30,189.95,189.95,169.45,180.5,944970,179.96666666666667
5m,2026-06-09 09:20:00+05:30,180.5,184.7,176.0,182.45,446420,180.31424834158648
5m,2026-06-09 09:25:00+05:30,182.45,182.95,175.85,177.25,348595,179.98750482523315
5m,2026-06-09 09:30:00+05:30,177.25,189.05,177.25,185.8,412555,180.76292678262269
5m,2026-06-09 09:35:00+05:30,185.8,186.95,173.0,176.95,297440,180.54485169266687
5m,2026-06-09 09:40:00+05:30,176.95,177.95,170.1,170.7,318370,179.6675835485638
5m,2026-06-09 09:45:00+05:30,170.7,178.7,162.2,165.05,323700,178.5141766519515
5m,2026-06-09 09:50:00+05:30,165.05,179.0,163.95,176.65,360555,177.95921801557566
5m,2026-06-09 09:55:00+05:30,176.65,177.2,166.4,167.05,270335,177.3970057266569
5m,2026-06-09 10:00:00+05:30,167.05,171.2,163.0,164.85,211120,176.80417189875092
5m,2026-06-09 10:05:00+05:30,164.85,166.65,160.3,163.35,249340,176.00724000414337
5m,2026-06-09 10:10:00+05:30,163.35,164.6,160.2,161.95,136890,175.57133672353785
5m,2026-06-09 10:15:00+05:30,161.95,164.6,158.4,162.4,157560,175.08677118110998
5m,2026-06-09 10:20:00+05:30,162.4,162.8,154.0,156.75,220545,174.27766856199477
5m,2026-06-09 10:25:00+05:30,156.75,160.0,155.05,158.35,220415,173.53929376888584
5m,2026-06-09 10:30:00+05:30,158.35,159.65,151.55,155.65,198380,172.8444806459535
5m,2026-06-09 10:35:00+05:30,155.3,155.85,151.55,153.15,114075,172.42301081414664
5m,2026-06-09 10:40:00+05:30,153.15,158.6,150.75,158.6,137410,172.002241055754
5m,2026-06-09 10:45:00+05:30,158.6,159.0,142.3,142.3,180115,171.21879475825662
5m,2026-06-09 10:50:00+05:30,142.3,154.6,142.25,153.5,324870,170.05164372242635
5m,2026-06-09 10:55:00+05:30,153.5,155.0,149.5,151.6,155610,169.58660744446124
5m,2026-06-09 11:00:00+05:30,151.6,154.5,149.75,153.55,107120,169.29008043274087
5m,2026-06-09 11:05:00+05:30,153.55,156.15,151.0,152.6,102310,169.02703514621103
5m,2026-06-09 11:10:00+05:30,152.6,153.0,147.7,149.75,145795,168.59596309757728
5m,2026-06-09 11:15:00+05:30,149.75,153.3,147.3,151.8,167375,168.1413449010232
5m,2026-06-09 11:20:00+05:30,151.8,152.0,135.8,137.25,307450,166.95543789326055
5m,2026-06-09 11:25:00+05:30,137.25,144.7,134.3,142.6,325845,165.75720366198968
5m,2026-06-09 11:30:00+05:30,142.6,145.75,142.0,145.1,135330,165.36022792857588
5m,2026-06-09 11:35:00+05:30,145.1,151.7,144.9,151.25,186550,164.96071724404652
5m,2026-06-09 11:40:00+05:30,151.25,152.7,144.1,150.85,155350,164.64151701263117
5m,2026-06-09 11:45:00+05:30,150.85,162.95,149.1,155.35,436475,164.1650182988491
5m,2026-06-09 11:50:00+05:30,155.35,158.9,150.0,154.95,161980,163.97779277152674
5m,2026-06-09 11:55:00+05:30,154.95,159.45,153.6,158.1,91845,163.90161578588308
5m,2026-06-09 12:00:00+05:30,158.1,163.25,153.55,156.0,282880,163.69519049590406
5m,2026-06-09 12:05:00+05:30,156.0,156.9,151.65,154.1,99190,163.5875545402004
5m,2026-06-09 12:10:00+05:30,154.1,158.95,153.5,157.55,70785,163.53191973622697
5m,2026-06-09 12:15:00+05:30,157.55,161.7,157.05,161.45,250055,163.43623271627536
5m,2026-06-09 12:20:00+05:30,161.45,164.95,159.1,161.8,273585,163.3926479058382
5m,2026-06-09 12:25:00+05:30,161.8,164.55,160.0,164.3,131560,163.38649249971374
5m,2026-06-09 12:30:00+05:30,164.3,173.0,162.15,170.75,566280,163.68280965716338
5m,2026-06-09 12:35:00+05:30,170.75,173.1,165.2,167.85,280605,163.8198464697932
5m,2026-06-09 12:40:00+05:30,167.85,169.6,158.05,162.0,198510,163.80844959465787
5m,2026-06-09 12:45:00+05:30,162.0,167.95,159.6,161.75,195130,163.7955315293427
5m,2026-06-09 12:50:00+05:30,161.75,162.5,154.0,159.05,210340,163.69377240063304
5m,2026-06-09 12:55:00+05:30,159.05,159.05,149.5,152.65,313690,163.4154289497405
5m,2026-06-09 13:00:00+05:30,152.65,158.0,152.65,156.4,160940,163.306138883656
5m,2026-06-09 13:05:00+05:30,156.4,159.75,154.0,155.75,148785,163.2183496560766
5m,2026-06-09 13:10:00+05:30,155.95,163.4,155.45,163.0,134095,163.1884525832057
5m,2026-06-09 13:15:00+05:30,163.0,167.9,160.0,162.55,264875,163.1949974582426
5m,2026-06-09 13:20:00+05:30,162.55,163.1,154.15,158.65,149500,163.13855944055945
5m,2026-06-09 13:25:00+05:30,158.65,159.95,155.4,159.5,75270,163.1085027103893
5m,2026-06-09 13:30:00+05:30,159.5,159.85,151.55,157.7,175110,163.01278563598805
5m,2026-06-09 13:35:00+05:30,157.7,167.35,157.0,166.7,639600,163.0458440218045
5m,2026-06-09 13:40:00+05:30,166.7,171.25,162.2,169.7,253045,163.13520447862663
5m,2026-06-09 13:45:00+05:30,169.7,170.0,163.95,164.75,247000,163.1920001447283
5m,2026-06-09 13:50:00+05:30,164.75,165.95,156.05,157.25,172900,163.14839005453814
5m,2026-06-09 13:55:00+05:30,157.25,160.6,153.15,157.55,237250,163.0450326552588
5m,2026-06-09 14:00:00+05:30,157.55,158.7,154.25,156.65,119860,162.98929727981783
5m,2026-06-09 14:05:00+05:30,156.8,164.0,156.0,163.0,220870,162.95840838919688
5m,2026-06-09 14:10:00+05:30,163.55,165.55,160.6,161.95,320775,162.95270952874657
5m,2026-06-09 14:15:00+05:30,161.95,165.1,158.2,162.9,193960,162.9410496304398
5m,2026-06-09 14:20:00+05:30,162.9,162.9,156.0,159.95,181090,162.90070088843584
5m,2026-06-09 14:25:00+05:30,159.85,164.75,159.45,164.3,174135,162.89992370773246
5m,2026-06-09 14:30:00+05:30,164.85,167.75,161.6,167.55,312455,162.9553580870896
5m,2026-06-09 14:35:00+05:30,167.85,178.5,161.0,178.2,596180,163.31342032223128
5m,2026-06-09 14:40:00+05:30,178.2,194.6,178.0,187.9,1095705,164.82060383617747
5m,2026-06-09 14:45:00+05:30,187.9,189.9,181.05,182.8,396240,165.268206497172
5m,2026-06-09 14:50:00+05:30,182.8,194.15,181.85,193.3,612430,166.09679661371862
5m,2026-06-09 14:55:00+05:30,193.3,197.7,189.0,193.55,845585,167.31567072724613
5m,2026-06-09 15:00:00+05:30,193.55,193.55,179.75,186.25,625755,167.9293534543338
5m,2026-06-09 15:05:00+05:30,187.5,195.0,186.9,195.0,594035,168.6470055850921
5m,2026-06-09 15:10:00+05:30,195.0,195.0,190.15,193.2,539045,169.27517744518684
