tf,date,open,high,low,close,volume,vwap
5m,2026-06-02 14:10:00+05:30,548.75,551.95,542.4,547.9,2145,388.3348123197244
5m,2026-06-02 14:15:00+05:30,550.0,553.65,529.9,529.9,2925,388.7244487565648
5m,2026-06-02 14:20:00+05:30,529.9,565.5,529.9,551.95,6955,389.71241532822916
5m,2026-06-02 14:25:00+05:30,551.95,551.95,536.0,540.6,6760,390.6237920839295
5m,2026-06-02 14:30:00+05:30,536.2,544.8,528.05,543.0,4290,391.1806320430231
5m,2026-06-02 14:35:00+05:30,543.0,543.0,500.0,500.0,5655,391.78843128356414
5m,2026-06-02 14:40:00+05:30,500.0,500.0,468.0,475.2,9490,392.5217846292338
5m,2026-06-02 14:45:00+05:30,475.2,487.95,462.55,487.95,5460,392.9308321200583
5m,2026-06-02 14:50:00+05:30,487.95,497.85,483.25,491.3,4615,393.3184003569637
5m,2026-06-02 14:55:00+05:30,491.3,491.3,469.65,469.85,8840,393.94788449118937
5m,2026-06-02 15:00:00+05:30,469.85,507.0,460.45,501.9,4095,394.2809401662255
5m,2026-06-02 15:05:00+05:30,501.9,525.3,501.9,525.3,7800,395.091236482537
5m,2026-06-02 15:10:00+05:30,525.3,537.85,522.05,529.0,4095,395.55413594742697
5m,2026-06-02 15:15:00+05:30,529.0,547.3,523.5,538.3,7540,396.4405663790454
5m,2026-06-02 15:20:00+05:30,538.3,541.75,532.55,536.75,10985,397.71811859181196
5m,2026-06-02 15:25:00+05:30,536.75,537.4,526.15,529.65,5330,398.30354427668925
5m,2026-06-03 09:15:00+05:30,444.6,444.6,333.75,342.95,196365,373.76666666666665
5m,2026-06-03 09:20:00+05:30,342.95,347.0,333.0,340.3,160485,358.6258652094718
5m,2026-06-03 09:25:00+05:30,340.3,342.25,320.0,334.15,167440,350.16507149351185
5m,2026-06-03 09:30:00+05:30,334.15,340.0,313.3,313.55,185510,342.8780311355311
5m,2026-06-03 09:35:00+05:30,313.55,328.7,312.0,323.45,128310,339.58731192802856
5m,2026-06-03 09:40:00+05:30,323.45,327.0,315.0,323.2,96330,337.74677239844186
5m,2026-06-03 09:45:00+05:30,323.2,327.9,315.0,323.35,83590,336.4606542374324
5m,2026-06-03 09:50:00+05:30,323.1,337.1,304.2,304.2,208650,332.83869047619044
5m,2026-06-03 09:55:00+05:30,304.2,319.95,295.0,310.35,340015,327.5420708348891
5m,2026-06-03 10:00:00+05:30,310.35,329.9,307.3,329.9,184860,326.9958560631363
5m,2026-06-03 10:05:00+05:30,329.9,334.0,313.9,313.9,172250,326.42319604464416
5m,2026-06-03 10:10:00+05:30,313.9,313.9,298.7,302.0,169780,324.67506183571874
5m,2026-06-03 10:15:00+05:30,302.0,317.5,295.35,315.45,255710,323.0160695017015
5m,2026-06-03 10:20:00+05:30,315.45,326.05,311.55,313.8,182585,322.59183952899286
5m,2026-06-03 10:25:00+05:30,313.8,320.85,301.15,306.1,110435,322.0390962091953
5m,2026-06-03 10:30:00+05:30,306.1,311.65,285.15,289.95,212225,320.07220337310616
5m,2026-06-03 10:35:00+05:30,289.95,301.65,284.85,296.6,220480,318.22910748005967
5m,2026-06-03 10:40:00+05:30,296.6,305.0,293.15,293.5,127400,317.393181848935
5m,2026-06-03 10:45:00+05:30,293.5,303.25,289.35,301.75,131170,316.63469010386194
5m,2026-06-03 10:50:00+05:30,301.75,304.7,293.0,303.75,83720,316.2390012173317
5m,2026-06-03 10:55:00+05:30,303.75,304.95,288.85,292.35,99125,315.6510995274096
5m,2026-06-03 11:00:00+05:30,292.35,298.9,284.8,289.0,128310,314.77975912352343
5m,2026-06-03 11:05:00+05:30,289.0,290.0,275.5,278.8,232505,312.7800916457111
5m,2026-06-03 11:10:00+05:30,278.8,285.2,277.05,280.6,124605,311.7890041201726
5m,2026-06-03 11:15:00+05:30,280.6,294.8,279.5,290.05,138255,310.998489130321
5m,2026-06-03 11:20:00+05:30,290.05,301.15,284.75,292.5,200395,310.1582905291742
5m,2026-06-03 11:25:00+05:30,292.5,297.4,280.2,286.0,158665,309.3721676442544
5m,2026-06-03 11:30:00+05:30,286.0,298.15,284.5,290.45,137020,308.830173662713
5m,2026-06-03 11:35:00+05:30,290.45,291.85,277.05,281.35,146575,308.0513386607956
5m,2026-06-03 11:40:00+05:30,281.35,288.95,273.05,282.95,135070,307.32621697352596
5m,2026-06-03 11:45:00+05:30,282.95,288.35,282.0,283.6,55640,307.07253022283214
5m,2026-06-03 11:50:00+05:30,283.6,290.7,280.05,285.1,95745,306.6609863055855
5m,2026-06-03 11:55:00+05:30,285.1,285.1,270.4,272.6,138190,305.84821462748914
5m,2026-06-03 12:00:00+05:30,272.6,277.0,249.2,260.55,529620,301.82339927337546
5m,2026-06-03 12:05:00+05:30,260.75,266.8,258.3,264.7,478985,298.85234843652506
5m,2026-06-03 12:10:00+05:30,264.7,266.75,258.6,266.3,301145,297.23649980717573
5m,2026-06-03 12:15:00+05:30,266.3,271.05,262.5,267.55,176540,296.4399198873568
5m,2026-06-03 12:20:00+05:30,267.55,277.45,267.0,272.45,318825,295.3423965333457
5m,2026-06-03 12:25:00+05:30,272.45,310.45,271.8,305.25,724620,295.38837507245887
5m,2026-06-03 12:30:00+05:30,305.25,346.2,305.25,344.25,898040,299.18550271360715
5m,2026-06-03 12:35:00+05:30,344.7,388.0,341.95,377.05,530010,303.2227743381346
5m,2026-06-03 12:40:00+05:30,377.05,396.1,374.1,377.2,285545,305.61705216558
5m,2026-06-03 12:45:00+05:30,377.65,381.35,350.35,358.3,157235,306.561582045124
5m,2026-06-03 12:50:00+05:30,358.3,369.0,329.05,332.5,211965,307.3592635494718
5m,2026-06-03 12:55:00+05:30,332.5,348.75,330.3,336.85,153205,307.83968811576824
5m,2026-06-03 13:00:00+05:30,336.85,354.95,333.45,348.0,148655,308.39230113879614
5m,2026-06-03 13:05:00+05:30,348.0,351.85,337.05,340.95,101010,308.73705401613324
5m,2026-06-03 13:10:00+05:30,340.6,355.6,334.15,355.0,92040,309.08963030646754
5m,2026-06-03 13:15:00+05:30,355.0,374.7,350.35,360.8,175890,309.97589861789226
5m,2026-06-03 13:20:00+05:30,363.0,387.6,361.9,382.35,120250,310.7386661847764
5m,2026-06-03 13:25:00+05:30,382.35,391.0,375.2,384.25,128245,311.6073630555001
5m,2026-06-03 13:30:00+05:30,385.15,388.2,362.15,379.75,94185,312.17327391380877
5m,2026-06-03 13:35:00+05:30,379.75,388.0,368.8,373.6,75985,312.6234049504381
5m,2026-06-03 13:40:00+05:30,373.6,394.55,365.05,372.0,84760,313.1212610583281
5m,2026-06-03 13:45:00+05:30,372.0,478.25,372.0,436.8,313170,316.33112122205046
5m,2026-06-03 13:50:00+05:30,436.8,443.15,414.9,427.7,116025,317.4712466238772
5m,2026-06-03 13:55:00+05:30,427.7,429.0,403.7,420.2,61945,318.0114621829083
5m,2026-06-03 14:00:00+05:30,420.2,452.2,417.55,451.6,83070,318.890666853959
5m,2026-06-03 14:05:00+05:30,448.1,457.2,432.0,446.5,66625,319.61413743016766
5m,2026-06-03 14:10:00+05:30,446.5,452.85,439.65,452.0,44915,320.10848493617755
5m,2026-06-03 14:15:00+05:30,452.0,481.5,447.95,474.1,88855,321.22394324838825
5m,2026-06-03 14:20:00+05:30,474.1,506.75,466.4,501.95,112775,322.84203561770244
5m,2026-06-03 14:25:00+05:30,501.95,501.95,476.0,480.4,48815,323.51010021212
5m,2026-06-03 14:30:00+05:30,480.4,510.0,478.7,499.75,54210,324.2910050729119
5m,2026-06-03 14:35:00+05:30,499.75,507.0,477.05,501.0,52325,325.03315828126784
5m,2026-06-03 14:40:00+05:30,501.0,517.9,499.0,510.2,49205,325.78226085475615
5m,2026-06-03 14:45:00+05:30,510.2,510.9,492.0,501.2,37960,326.33200937502244
5m,2026-06-03 14:50:00+05:30,501.2,522.3,494.0,510.05,50895,327.09471117826183
5m,2026-06-03 14:55:00+05:30,510.05,510.9,489.7,503.95,34840,327.5924149422657
5m,2026-06-03 15:00:00+05:30,503.95,519.75,462.4,486.3,83200,328.6881059768864
5m,2026-06-03 15:05:00+05:30,486.3,505.0,442.8,448.55,54145,329.2878377975251
5m,2026-06-03 15:10:00+05:30,447.65,454.85,427.5,452.75,75790,329.993979674414
5m,2026-06-03 15:15:00+05:30,452.75,456.9,440.0,444.15,43290,330.40035082139315
5m,2026-06-03 15:20:00+05:30,444.0,458.0,435.0,436.25,34450,330.71088847637776
5m,2026-06-03 15:25:00+05:30,436.25,445.65,425.75,426.85,65975,331.24659473550827
5m,2026-06-04 09:15:00+05:30,330.35,379.85,288.0,365.8,384995,344.55
5m,2026-06-04 09:20:00+05:30,365.8,377.55,342.9,359.25,114855,348.0771066319896
5m,2026-06-04 09:25:00+05:30,359.25,376.15,351.65,358.65,102895,350.4794996225601
5m,2026-06-04 09:30:00+05:30,358.65,362.95,336.3,354.0,112645,350.5745790175056
5m,2026-06-04 09:35:00+05:30,354.0,382.0,343.05,345.25,151190,351.6548967396739
5m,2026-06-04 09:40:00+05:30,345.25,373.0,331.5,372.8,128440,352.61593175681554
5m,2026-06-04 09:45:00+05:30,372.8,393.65,363.65,389.1,170755,356.93944521884583
5m,2026-06-04 09:50:00+05:30,389.1,394.0,374.0,391.4,80990,358.8575369723511
5m,2026-06-04 09:55:00+05:30,391.4,438.95,387.35,408.9,165490,365.0535961399794
5m,2026-06-04 10:00:00+05:30,408.9,422.0,397.5,413.5,75270,367.3785223217537
5m,2026-06-04 10:05:00+05:30,413.5,433.75,413.5,424.05,43550,368.982430481851
5m,2026-06-04 10:10:00+05:30,424.05,436.8,418.65,426.0,29380,370.0776002832507
5m,2026-06-04 10:15:00+05:30,426.0,441.85,413.3,436.1,42770,371.6872944117846
5m,2026-06-04 10:20:00+05:30,437.05,438.0,423.65,437.35,22880,372.54999067300906
5m,2026-06-04 10:25:00+05:30,437.35,440.9,416.7,417.4,44070,373.93396056301486
5m,2026-06-04 10:30:00+05:30,417.4,421.7,389.0,390.0,52585,374.7367145839622
5m,2026-06-04 10:35:00+05:30,390.0,401.4,376.4,388.15,71695,375.29260091039714
5m,2026-06-04 10:40:00+05:30,388.15,411.7,387.6,410.0,63050,376.23647805344626
5m,2026-06-04 10:45:00+05:30,410.0,442.9,406.4,415.35,97435,378.49492230793106
5m,2026-06-04 10:50:00+05:30,415.35,420.7,401.75,414.1,42510,379.211883609936
5m,2026-06-04 10:55:00+05:30,414.1,424.0,412.6,414.85,19825,379.5847247731057
5m,2026-06-04 11:00:00+05:30,414.85,418.95,382.65,393.4,59995,380.12621565805125
5m,2026-06-04 11:05:00+05:30,393.4,395.25,372.85,384.25,49790,380.2196237216315
5m,2026-06-04 11:10:00+05:30,384.25,398.05,378.85,395.3,19760,380.31639517984746
5m,2026-06-04 11:15:00+05:30,395.3,396.0,379.55,380.25,21255,380.3649257982312
5m,2026-06-04 11:20:00+05:30,380.25,388.0,376.45,382.8,21840,380.3853877890238
5m,2026-06-04 11:25:00+05:30,382.8,396.6,372.2,384.75,47320,380.47276891639314
5m,2026-06-04 11:30:00+05:30,384.75,398.0,356.95,397.95,77415,380.60077319105125
5m,2026-06-04 11:35:00+05:30,397.95,436.0,392.8,433.3,106470,382.3641573596793
5m,2026-06-04 11:40:00+05:30,433.3,449.0,427.1,429.45,58370,383.60758052395187
5m,2026-06-04 11:45:00+05:30,427.35,437.45,417.35,427.9,44070,384.3752567140601
5m,2026-06-04 11:50:00+05:30,427.9,430.0,392.55,395.2,42120,384.728895588434
5m,2026-06-04 11:55:00+05:30,395.2,415.65,394.0,409.45,38805,385.0512832031413
5m,2026-06-04 12:00:00+05:30,409.45,427.1,401.4,413.25,22035,385.29344725466905
5m,2026-06-04 12:05:00+05:30,413.25,425.1,410.7,422.9,13715,385.47148337805794
5m,2026-06-04 12:10:00+05:30,422.9,432.35,417.9,427.7,19695,385.7714464916997
5m,2026-06-04 12:15:00+05:30,427.7,431.95,412.55,412.8,22100,386.0460746772656
5m,2026-06-04 12:20:00+05:30,412.8,421.9,406.85,414.0,17875,386.23280167882456
5m,2026-06-04 12:25:00+05:30,414.0,420.9,404.8,413.15,20670,386.4357898299686
5m,2026-06-04 12:30:00+05:30,413.15,413.15,383.9,385.1,36010,386.53525627421857
5m,2026-06-04 12:35:00+05:30,385.1,391.85,370.0,391.85,49400,386.50059880933077
5m,2026-06-04 12:40:00+05:30,391.85,392.05,372.7,373.25,32890,386.4175619156649
5m,2026-06-04 12:45:00+05:30,373.25,386.5,367.45,381.45,29640,386.3354063281291
5m,2026-06-04 12:50:00+05:30,381.45,387.5,372.5,387.05,18590,386.30974439216214
5m,2026-06-04 12:55:00+05:30,387.05,394.1,379.35,393.95,36790,386.3452722880495
5m,2026-06-04 13:00:00+05:30,393.95,397.55,380.3,390.0,35750,386.380761572193
5m,2026-06-04 13:05:00+05:30,387.1,390.6,366.0,385.75,46605,386.2939863063063
5m,2026-06-04 13:10:00+05:30,385.75,388.65,323.65,324.5,91520,385.0917299648887
5m,2026-06-04 13:15:00+05:30,324.5,335.25,308.65,331.35,146185,382.3875224584393
5m,2026-06-04 13:20:00+05:30,331.35,347.1,324.65,343.85,78715,381.3486042098673
5m,2026-06-04 13:25:00+05:30,343.85,353.0,338.6,343.7,49465,380.81688255363434
5m,2026-06-04 13:30:00+05:30,344.45,351.4,334.9,350.2,29510,380.5105010222994
5m,2026-06-04 13:35:00+05:30,350.2,358.95,347.85,354.25,37570,380.2174409228074
5m,2026-06-04 13:40:00+05:30,354.25,354.5,333.6,346.3,48490,379.72502780003845
5m,2026-06-04 13:45:00+05:30,344.6,354.25,340.85,347.55,33605,379.41797110545025
5m,2026-06-04 13:50:00+05:30,347.55,352.65,332.35,347.8,46215,378.9626084844067
5m,2026-06-04 13:55:00+05:30,347.8,355.35,332.0,351.9,59475,378.4289250298685
5m,2026-06-04 14:00:00+05:30,351.9,393.6,350.2,385.3,153660,378.3451072255461
5m,2026-06-04 14:05:00+05:30,386.0,393.0,373.65,393.0,137995,378.63404161206665
5m,2026-06-04 14:10:00+05:30,393.0,404.65,385.3,387.9,53495,378.822352860961
5m,2026-06-04 14:15:00+05:30,387.9,406.1,387.9,390.0,51350,379.0245662358642
5m,2026-06-04 14:20:00+05:30,390.0,394.15,380.0,390.0,139555,379.3271191468764
5m,2026-06-04 14:25:00+05:30,390.0,407.35,390.0,397.0,73255,379.6520312292222
5m,2026-06-04 14:30:00+05:30,397.0,423.3,391.2,406.5,73645,380.1193310409659
5m,2026-06-04 14:35:00+05:30,406.85,437.8,406.85,432.05,66040,380.8051960944501
5m,2026-06-04 14:40:00+05:30,432.05,433.4,408.75,411.3,57850,381.2880983097063
5m,2026-06-04 14:45:00+05:30,411.3,444.0,406.0,420.0,80080,382.03400844793237
5m,2026-06-04 14:50:00+05:30,420.0,424.2,386.4,389.85,51870,382.2398163043529
5m,2026-06-04 14:55:00+05:30,389.85,407.15,389.85,403.95,21645,382.32510862994025
5m,2026-06-04 15:00:00+05:30,403.6,410.0,379.5,394.85,51090,382.4623268219313
5m,2026-06-04 15:05:00+05:30,395.4,403.85,390.2,402.05,25025,382.5494594431358
5m,2026-06-04 15:10:00+05:30,402.05,422.9,401.0,420.35,34710,382.7873516784032
5m,2026-06-04 15:15:00+05:30,420.35,430.3,412.0,428.95,46735,383.1908057077625
5m,2026-06-04 15:20:00+05:30,428.95,437.3,418.75,435.5,25675,383.4455058246474
5m,2026-06-04 15:25:00+05:30,435.5,448.45,434.4,445.05,54665,384.11602906047375
5m,2026-06-05 09:15:00+05:30,482.65,482.65,428.95,434.6,62855,448.7333333333333
5m,2026-06-05 09:20:00+05:30,434.6,445.0,420.7,429.2,34060,442.7236753856472
5m,2026-06-05 09:25:00+05:30,429.2,434.9,418.55,433.3,32435,439.26151591289783
5m,2026-06-05 09:30:00+05:30,433.3,453.0,429.15,434.0,64415,439.0803868947781
5m,2026-06-05 09:35:00+05:30,434.0,459.9,429.1,438.55,35165,439.60821976149913
5m,2026-06-05 09:40:00+05:30,438.55,456.8,428.0,451.0,29380,440.25180758262036
5m,2026-06-05 09:45:00+05:30,451.0,452.8,425.0,426.65,26325,439.74912841592453
5m,2026-06-05 09:50:00+05:30,426.65,439.55,420.35,432.0,23075,439.06554006477967
5m,2026-06-05 09:55:00+05:30,432.0,437.55,417.65,420.25,14300,438.4475709864083
5m,2026-06-05 10:00:00+05:30,420.25,463.3,405.25,441.75,91650,438.07515189608216
5m,2026-06-05 10:05:00+05:30,441.75,463.0,412.7,456.05,64740,438.8656612318841
5m,2026-06-05 10:10:00+05:30,456.05,484.65,441.45,448.75,64480,441.1719747765007
5m,2026-06-05 10:15:00+05:30,448.75,460.25,427.35,446.9,35815,441.3985735145457
5m,2026-06-05 10:20:00+05:30,446.9,463.75,433.5,459.7,33020,441.98792547727845
5m,2026-06-05 10:25:00+05:30,459.7,463.0,428.7,437.05,31135,442.0329069767443
5m,2026-06-05 10:30:00+05:30,437.05,441.55,401.85,401.85,32110,440.75082980225994
5m,2026-06-05 10:35:00+05:30,402.6,408.4,351.75,357.0,124930,430.07292242266647
5m,2026-06-05 10:40:00+05:30,357.0,359.15,331.35,346.15,150150,416.7144145685094
5m,2026-06-05 10:45:00+05:30,346.15,354.0,322.35,348.35,157300,406.03951729670507
5m,2026-06-05 10:50:00+05:30,348.35,366.4,348.35,359.4,99580,402.08002028579637
5m,2026-06-05 10:55:00+05:30,359.4,374.0,356.45,373.95,69095,400.2418394376242
5m,2026-06-05 11:00:00+05:30,373.95,423.9,372.8,422.65,149760,400.89392979256894
5m,2026-06-05 11:05:00+05:30,422.65,467.6,417.55,448.45,132665,404.6088122845067
5m,2026-06-05 11:10:00+05:30,448.45,457.8,424.0,429.0,57785,405.76451303706676
5m,2026-06-05 11:15:00+05:30,429.0,435.0,399.0,407.4,83460,406.1590812905528
5m,2026-06-05 11:20:00+05:30,407.4,407.4,372.0,390.7,123240,405.0688898793605
5m,2026-06-05 11:25:00+05:30,390.7,399.55,381.95,397.4,47515,404.76145572699465
5m,2026-06-05 11:30:00+05:30,397.4,416.25,393.3,402.75,64545,404.73939164903084
5m,2026-06-05 11:35:00+05:30,402.75,403.55,378.4,394.55,43615,404.4622464958387
5m,2026-06-05 11:40:00+05:30,394.55,415.35,386.35,399.0,43615,404.37103757513415
5m,2026-06-05 11:45:00+05:30,399.0,411.95,394.25,404.45,21970,404.3622134249101
5m,2026-06-05 11:50:00+05:30,405.85,405.85,383.6,383.85,22620,404.21706607541586
5m,2026-06-05 11:55:00+05:30,383.85,390.8,370.85,375.95,45630,403.67668082094826
5m,2026-06-05 12:00:00+05:30,375.95,403.8,374.0,403.8,41730,403.48664343260606
5m,2026-06-05 12:05:00+05:30,403.8,412.45,397.25,400.0,32110,403.4829230464298
5m,2026-06-05 12:10:00+05:30,400.0,417.6,385.2,414.0,23335,403.50528083387263
5m,2026-06-05 12:15:00+05:30,414.0,421.85,403.0,406.55,23855,403.5796334022099
5m,2026-06-05 12:20:00+05:30,406.55,419.0,403.95,419.0,22100,403.6815687348107
5m,2026-06-05 12:25:00+05:30,419.0,428.65,405.3,406.5,27560,403.7998875444839
5m,2026-06-05 12:30:00+05:30,406.5,411.8,378.4,387.8,42575,403.59607928079
5m,2026-06-05 12:35:00+05:30,387.8,391.4,357.05,374.85,83850,402.58124404280187
5m,2026-06-05 12:40:00+05:30,374.85,376.75,344.55,355.25,83330,401.11943097274366
5m,2026-06-05 12:45:00+05:30,355.25,366.8,347.2,354.75,74100,399.82420279212664
5m,2026-06-05 12:50:00+05:30,354.75,358.45,336.25,349.8,116545,397.58072544507684
5m,2026-06-05 12:55:00+05:30,349.8,355.7,344.3,353.25,31005,397.0496384272784
5m,2026-06-05 13:00:00+05:30,350.0,358.4,342.95,356.2,32500,396.5227706529112
5m,2026-06-05 13:05:00+05:30,356.2,358.0,331.0,337.2,73320,395.10708765460555
5m,2026-06-05 13:10:00+05:30,337.2,345.0,326.0,328.0,88400,393.21958733705776
5m,2026-06-05 13:15:00+05:30,328.0,344.8,320.85,340.6,87555,391.5305287401205
5m,2026-06-05 13:20:00+05:30,340.6,342.0,309.6,318.75,83720,389.6799912067814
5m,2026-06-05 13:25:00+05:30,318.75,332.0,305.4,305.4,140335,386.393672627698
5m,2026-06-05 13:30:00+05:30,305.4,318.25,288.35,303.2,185315,381.8704338836403
5m,2026-06-05 13:35:00+05:30,303.2,316.2,301.45,315.3,72995,380.3829677242548
5m,2026-06-05 13:40:00+05:30,315.3,315.3,283.0,297.0,192660,376.08250534093463
5m,2026-06-05 13:45:00+05:30,297.0,313.2,295.5,312.0,134875,373.63098462466775
5m,2026-06-05 13:50:00+05:30,312.0,314.9,301.0,304.8,64415,372.52044513109877
5m,2026-06-05 13:55:00+05:30,304.8,321.0,302.5,320.55,75465,371.4143671723578
5m,2026-06-05 14:00:00+05:30,324.35,330.3,312.75,321.7,101335,370.1667507119762
5m,2026-06-05 14:05:00+05:30,321.7,328.9,317.7,320.9,79170,369.2522482647093
5m,2026-06-05 14:10:00+05:30,320.9,324.7,303.2,313.55,124800,367.62493094415396
5m,2026-06-05 14:15:00+05:30,313.55,314.0,297.05,309.3,84435,366.44011368463134
5m,2026-06-05 14:20:00+05:30,309.3,321.45,296.45,316.25,134940,364.7783484295566
5m,2026-06-05 14:25:00+05:30,316.25,340.25,315.0,334.95,177385,363.45366405630915
5m,2026-06-05 14:30:00+05:30,334.95,350.5,325.6,329.3,186485,362.3612719988169
5m,2026-06-05 14:35:00+05:30,328.35,335.0,306.5,318.55,129480,361.256789226277
5m,2026-06-05 14:40:00+05:30,318.55,402.15,318.55,392.45,352235,361.905638831153
5m,2026-06-05 14:45:00+05:30,392.45,417.0,353.95,368.4,276445,362.7893113520759
5m,2026-06-05 14:50:00+05:30,368.4,380.8,363.7,374.0,77025,362.9257602681097
5m,2026-06-05 14:55:00+05:30,374.0,377.2,339.15,353.5,98735,362.81777337074305
5m,2026-06-05 15:00:00+05:30,355.2,362.65,321.6,353.85,150605,362.3907160531787
5m,2026-06-05 15:05:00+05:30,353.85,357.0,345.1,352.3,38935,362.31932950045274
5m,2026-06-05 15:10:00+05:30,352.3,354.95,337.15,349.2,51155,362.18977176852354
